,offence,Highest Offense Code,Occurred Date Time,Date,Time,LocType,Address,Zip Code,Council District,X,Y,Latitude,Longitude,Location
241776,BURGLARY OF VEHICLE,601,01/22/2019 07:45:00 PM,22-01-2019,1945,PARKING LOTS / GARAGE,9900 S IH 35 SB,78748,5,3100118,3100118,30.15673517,-97.7907157,"(30.15673517, -97.7907157)"
241784,THEFT,600,01/25/2019 06:15:00 PM,25-01-2019,1815,OTHER / UNKNOWN,7101 S MOPAC EXPY SVRD NB,78749,8,3083723,3083723,30.2162979,-97.84106715,"(30.2162979, -97.84106715)"
241791,AGG ASSAULT,402,01/29/2019 11:24:00 AM,29-01-2019,1124,STREETS / HWY / ROAD / ALLEY,8610 N LAMAR BLVD,78758,4,3125923,3125923,30.3551549,-97.70364774,"(30.3551549, -97.70364774)"
241796,BURGLARY OF VEHICLE,601,01/27/2019 02:50:00 AM,27-01-2019,250,PARKING LOTS / GARAGE,3201 CASEYBRIDGE CT,78744,2,3128617,3128617,30.21387157,-97.6989627,"(30.21387157, -97.6989627)"
241853,THEFT OF LICENSE PLATE,614,02-01-2019 00:00,01-02-2019,0,PARKING LOTS / GARAGE,501 DEEN AVE,78753,4,3126957,3126957,30.35491448,-97.70037506,"(30.35491448, -97.70037506)"
241863,THEFT BY SHOPLIFTING,607,01/28/2019 05:47:00 PM,28-01-2019,1747,COMMERCIAL / OFFICE BUILDING,5716 BURNET RD,78756,7,3114464,3114464,30.3328756,-97.74058765,"(30.3328756, -97.74058765)"
241872,BURGLARY OF VEHICLE,601,01/17/2019 09:30:00 PM,17-01-2019,2130,OTHER / UNKNOWN,13435 N US 183 HWY SVRD NB,78729,6,3098564,3098564,30.4482768,-97.78795613,"(30.4482768, -97.78795613)"
241879,BURGLARY OF VEHICLE,601,01/26/2019 07:00:00 PM,26-01-2019,1900,RESIDENCE / HOME,200 W 40TH ST,78751,9,3117120,3117120,30.30360308,-97.73295538,"(30.30360308, -97.73295538)"
241896,THEFT,600,01-07-2019 20:03,07-01-2019,2003,GROCERY / SUPERMARKET,2508 E RIVERSIDE DR,78741,3,3120958,3120958,30.23581427,-97.72262391,"(30.23581427, -97.72262391)"
241899,BURGLARY OF VEHICLE,601,01/26/2019 09:20:00 AM,26-01-2019,920,PARKING LOTS / GARAGE,7000 DECKER LN,78724,1,3150865,3150865,30.29674707,-97.62618511,"(30.29674707, -97.62618511)"
241910,BURGLARY OF VEHICLE,601,01/25/2019 01:30:00 PM,25-01-2019,1330,DEPARTMENT / DISCOUNT STORE,10515 N MOPAC EXPY SVRD NB,78758,7,3116529,3116529,30.39417998,-97.73238754,"(30.39417998, -97.73238754)"
241914,BURGLARY OF COIN-OP MACHINE,602,01/28/2019 05:24:00 AM,28-01-2019,524,HOTEL / MOTEL / ETC.,10701 LAKELINE MALL DR,78717,6,3096992,3096992,30.4753395,-97.79223267,"(30.4753395, -97.79223267)"
241918,BURGLARY OF VEHICLE,601,01/25/2019 10:50:00 PM,25-01-2019,2250,STREETS / HWY / ROAD / ALLEY,500 ONION ST,78702,3,3119030,3119030,30.26258571,-97.72800858,"(30.26258571, -97.72800858)"
241925,BURGLARY OF VEHICLE,601,01/28/2019 02:53:00 PM,28-01-2019,1453,ABANDONED/CONDEMNED STRUCTURE,3918 S MOPAC EXPY SVRD SB,78746,8,3093271,3093271,30.24418181,-97.81010245,"(30.24418181, -97.81010245)"
241936,THEFT,600,01/31/2019 01:13:00 AM,31-01-2019,113,CONVENIENCE STORE,201 W BEN WHITE BLVD SVRD EB,78745,3,3107731,3107731,30.22250981,-97.7648738,"(30.22250981, -97.7648738)"
241942,THEFT BY SHOPLIFTING,607,01/20/2019 05:41:00 PM,20-01-2019,1741,SPECIALTY  STORE (TV  FUR ETC.),8009 BURNET RD,78757,7,3117565,3117565,30.35888954,-97.7300535,"(30.35888954, -97.7300535)"
241949,BURGLARY OF VEHICLE,601,01/17/2019 05:00:00 PM,17-01-2019,1700,SPECIALTY  STORE (TV  FUR ETC.),506 E RUNDBERG LN,78753,4,3130246,3130246,30.35943076,-97.68982053,"(30.35943076, -97.68982053)"
241954,THEFT OF AUTO PARTS,604,01/25/2019 02:00:00 AM,25-01-2019,200,PARKING LOTS / GARAGE,20 N IH 35 SVRD SB,78701,9,3116222,3116222,30.25370054,-97.73714423,"(30.25370054, -97.73714423)"
241956,THEFT BY SHOPLIFTING,607,01/28/2019 04:29:00 PM,28-01-2019,1629,SPECIALTY  STORE (TV  FUR ETC.),1200 BARBARA JORDAN BLVD,78723,9,3124570,3124570,30.3073828,-97.70923831,"(30.3073828, -97.70923831)"
241957,THEFT,600,01/19/2019 05:40:00 PM,19-01-2019,1740,DEPARTMENT / DISCOUNT STORE,10900 LAKELINE MALL DR,78717,6,3095631,3095631,30.47602416,-97.79653623,"(30.47602416, -97.79653623)"
241962,BURGLARY NON RESIDENCE,502,01-12-2019 18:47,12-01-2019,1847,STREETS / HWY / ROAD / ALLEY,9317 ALEX LN,78748,5,3097348,3097348,30.16837166,-97.7991772,"(30.16837166, -97.7991772)"
241976,BURGLARY OF VEHICLE,601,02-01-2019 00:15,01-02-2019,15,STREETS / HWY / ROAD / ALLEY,200 BRUSHY ST,78702,3,3116775,3116775,30.26242009,-97.73515766,"(30.26242009, -97.73515766)"
241998,THEFT,600,01/30/2019 05:43:00 PM,30-01-2019,1743,RESIDENCE / HOME,100 W CROSLIN ST,78752,4,3124329,3124329,30.33756963,-97.70918139,"(30.33756963, -97.70918139)"
242021,THEFT BY SHOPLIFTING,607,01/30/2019 11:00:00 AM,30-01-2019,1100,COMMERCIAL / OFFICE BUILDING,13000 N IH 35 SVRD NB,78753,7,3135043,3135043,30.41382623,-97.67310624,"(30.41382623, -97.67310624)"
242030,AUTO THEFT,700,01/23/2019 06:00:00 PM,23-01-2019,1800,PARKING LOTS / GARAGE,1800 PATTON LN,78723,1,3131193,3131193,30.3186038,-97.68793685,"(30.3186038, -97.68793685)"
242038,THEFT OF BICYCLE,609,01/26/2019 08:20:00 AM,26-01-2019,820,OTHER / UNKNOWN,2125 W BEN WHITE BLVD SVRD EB,78745,5,3099174,3099174,30.23096962,-97.79175125,"(30.23096962, -97.79175125)"
242042,BURGLARY OF VEHICLE,601,01/25/2019 11:00:00 AM,25-01-2019,1100,PARKING LOTS / GARAGE,201 LAVACA ST,78701,9,3113238,3113238,30.26529387,-97.74628707,"(30.26529387, -97.74628707)"
242043,THEFT,600,01/20/2019 01:15:00 PM,20-01-2019,1315,CONVENIENCE STORE,6105 TECHNI CENTER DR,78721,1,3137612,3137612,30.27577941,-97.66876975,"(30.27577941, -97.66876975)"
242046,THEFT,600,01/26/2019 12:01:00 AM,26-01-2019,1,OTHER / UNKNOWN,3600 PRESIDENTIAL BLVD,78719,2,3138850,3138850,30.20200816,-97.66688447,"(30.20200816, -97.66688447)"
242053,BURGLARY OF VEHICLE,601,01/20/2019 08:00:00 PM,20-01-2019,2000,COMMERCIAL / OFFICE BUILDING,13729 N US 183 HWY SVRD NB,78729,6,3097076,3097076,30.45874465,-97.79240365,"(30.45874465, -97.79240365)"
242066,BURGLARY OF VEHICLE,601,01/23/2019 08:00:00 PM,23-01-2019,2000,STREETS / HWY / ROAD / ALLEY,2300 CORONADO ST,78702,3,3123130,3123130,30.26246399,-97.71502162,"(30.26246399, -97.71502162)"
242079,THEFT,600,01-06-2019 11:25,06-01-2019,1125,COMMERCIAL / OFFICE BUILDING,2321 E 7TH ST,78702,3,3122815,3122815,30.26094503,-97.71606082,"(30.26094503, -97.71606082)"
242085,AGG ASSAULT FAM/DATE VIOLENCE,402,01/15/2019 12:40:00 AM,15-01-2019,40,RESIDENCE / HOME,2104 BRUNSWICK DR,78723,1,3131999,3131999,30.31601116,-97.6854528,"(30.31601116, -97.6854528)"
242091,THEFT BY SHOPLIFTING,607,01/24/2019 04:49:00 PM,24-01-2019,1649,COMMERCIAL / OFFICE BUILDING,1201 BARBARA JORDAN BLVD,78723,9,3124601,3124601,30.30635272,-97.70916806,"(30.30635272, -97.70916806)"
242101,AUTO THEFT,700,01-07-2019 15:23,07-01-2019,1523,STREETS / HWY / ROAD / ALLEY,5010 OLD MANOR RD,78723,9,3130367,3130367,30.29921536,-97.69108637,"(30.29921536, -97.69108637)"
242104,BURGLARY OF VEHICLE,601,01/30/2019 06:00:00 PM,30-01-2019,1800,COMMERCIAL / OFFICE BUILDING,9012 RESEARCH BLVD SVRD SB,78757,7,3119219,3119219,30.3718428,-97.72445745,"(30.3718428, -97.72445745)"
242116,THEFT,600,01/19/2019 02:00:00 PM,19-01-2019,1400,GAS / SERVICE STATIONS,7930 THAXTON RD,78747,2,3114729,3114729,30.15757616,-97.74445144,"(30.15757616, -97.74445144)"
242118,BURGLARY OF VEHICLE,601,01/14/2019 07:00:00 AM,14-01-2019,700,PARKING LOTS / GARAGE,1901 NATIONAL PARK BLVD,78747,5,3100668,3100668,30.15461698,-97.78903079,"(30.15461698, -97.78903079)"
242119,AGG ASSAULT,402,01/29/2019 11:54:00 PM,29-01-2019,2354,HOTEL / MOTEL / ETC.,6603 N IH 35 SVRD NB,78752,4,3126380,3126380,30.3268287,-97.70297087,"(30.3268287, -97.70297087)"
242126,AUTO THEFT,700,01-09-2019 06:00,09-01-2019,600,PARKING LOTS / GARAGE,1405 CLEARFIELD DR,78758,4,3122455,3122455,30.35739748,-97.71458529,"(30.35739748, -97.71458529)"
242127,AUTO THEFT,700,01-02-2019 23:14,02-01-2019,2314,RESIDENCE / HOME,4609 LEDESMA RD,78721,3,3131044,3131044,30.27353291,-97.68964408,"(30.27353291, -97.68964408)"
242135,AGG ASSAULT FAM/DATE VIOLENCE,402,01-02-2019 00:41,02-01-2019,41,RESIDENCE / HOME,6906 DEEP CIR,78744,2,3110253,3110253,30.18001185,-97.75801971,"(30.18001185, -97.75801971)"
242141,BURGLARY NON RESIDENCE,502,01-03-2019 11:18,03-01-2019,1118,ABANDONED/CONDEMNED STRUCTURE,4511 BALCONES DR,78731,10,3106425,3106425,30.3268514,-97.76623674,"(30.3268514, -97.76623674)"
242146,BURGLARY OF RESIDENCE,500,01/19/2019 02:15:00 PM,19-01-2019,1415,HOTEL / MOTEL / ETC.,208 BARTON SPRINGS RD,78704,9,3113104,3113104,30.26067888,-97.74683528,"(30.26067888, -97.74683528)"
242149,THEFT,600,01/30/2019 06:42:00 PM,30-01-2019,1842,SPECIALTY  STORE (TV  FUR ETC.),13309 N IH 35 SVRD NB,78753,7,3135406,3135406,30.41852484,-97.67182458,"(30.41852484, -97.67182458)"
242151,BURGLARY OF VEHICLE,601,01/25/2019 09:30:00 AM,25-01-2019,930,DEPARTMENT / DISCOUNT STORE,10515 N MOPAC EXPY SVRD NB,78758,7,3116529,3116529,30.39417998,-97.73238754,"(30.39417998, -97.73238754)"
242157,BURGLARY OF VEHICLE,601,01/24/2019 08:00:00 PM,24-01-2019,2000,PARKING LOTS / GARAGE,12612 N LAMAR BLVD,78753,7,3133413,3133413,30.41019489,-97.67837883,"(30.41019489, -97.67837883)"
242162,THEFT,600,01/14/2019 03:30:00 PM,14-01-2019,1530,COMMERCIAL / OFFICE BUILDING,9101 WALL ST,78754,1,3136903,3136903,30.34292177,-97.66916343,"(30.34292177, -97.66916343)"
242173,THEFT,600,01/27/2019 02:01:00 PM,27-01-2019,1401,GROCERY / SUPERMARKET,1801 E 51ST ST,78723,9,3127952,3127952,30.30178356,-97.69867079,"(30.30178356, -97.69867079)"
242183,BURGLARY NON RESIDENCE,502,01/27/2019 10:00:00 PM,27-01-2019,2200,OTHER / UNKNOWN,3625 DUVAL RD,78759,7,3119520,3119520,30.41132162,-97.72243388,"(30.41132162, -97.72243388)"
242199,BURGLARY OF VEHICLE,601,01/29/2019 07:53:00 PM,29-01-2019,1953,PARKING LOTS / GARAGE,7604 N IH 35 NB,78752,4,3126908,3126908,30.33763851,-97.70100194,"(30.33763851, -97.70100194)"
242214,BURGLARY OF VEHICLE,601,01/15/2019 12:45:00 PM,15-01-2019,1245,PARKING LOTS / GARAGE,7077 GRAND CANYON DR,78752,4,3129103,3129103,30.32695651,-97.69433415,"(30.32695651, -97.69433415)"
242219,THEFT,600,01/23/2019 10:00:00 PM,23-01-2019,2200,RESIDENCE / HOME,707 W 21ST ST,78705,9,3113193,3113193,30.28394218,-97.74592988,"(30.28394218, -97.74592988)"
242234,BURGLARY OF VEHICLE,601,01/22/2019 07:30:00 AM,22-01-2019,730,PARKING LOTS / GARAGE,7001 S CONGRESS AVE,78745,2,3103212,3103212,30.18887778,-97.78007456,"(30.18887778, -97.78007456)"
242247,BURGLARY OF VEHICLE,601,01/29/2019 06:00:00 AM,29-01-2019,600,RESIDENCE / HOME,4004 PALOMAR LN,78727,7,3122263,3122263,30.42742024,-97.71329211,"(30.42742024, -97.71329211)"
242253,BURGLARY OF RESIDENCE,500,01/25/2019 07:00:00 PM,25-01-2019,1900,RESIDENCE / HOME,2504 LENDALL LN,78744,2,3109149,3109149,30.17793248,-97.7615699,"(30.17793248, -97.7615699)"
242262,BURGLARY OF VEHICLE,601,01-08-2019 20:30,08-01-2019,2030,HOTEL / MOTEL / ETC.,11201 N MOPAC EXPY SVRD NB,78758,7,3117565,3117565,30.40083979,-97.72892075,"(30.40083979, -97.72892075)"
242263,BURGLARY OF VEHICLE,601,01/29/2019 06:45:00 AM,29-01-2019,645,OTHER / UNKNOWN,314 CONGRESS AVE,78701,9,3113981,3113981,30.26587308,-97.74391739,"(30.26587308, -97.74391739)"
242267,AUTO THEFT,700,01/22/2019 12:00:00 PM,22-01-2019,1200,PARKING LOTS / GARAGE,2205 N LAMAR BLVD,78705,9,3111010,3111010,30.28636864,-97.75278302,"(30.28636864, -97.75278302)"
242280,THEFT,600,01/26/2019 04:31:00 PM,26-01-2019,1631,RESIDENCE / HOME,1804 MIRIAM AVE,78702,1,3124071,3124071,30.28053158,-97.71154956,"(30.28053158, -97.71154956)"
242281,ROBBERY BY ASSAULT,303,01/27/2019 06:55:00 PM,27-01-2019,1855,PARKING LOTS / GARAGE,5400 N LAMAR BLVD,78756,7,3118092,3118092,30.32212002,-97.7293748,"(30.32212002, -97.7293748)"
242301,BURGLARY OF VEHICLE,601,01/21/2019 10:30:00 PM,21-01-2019,2230,PARKING LOTS / GARAGE,8701 BLUFFSTONE CV,78759,10,3105899,3105899,30.38938862,-97.7662405,"(30.38938862, -97.7662405)"
242303,THEFT OF BICYCLE,609,01/30/2019 05:00:00 AM,30-01-2019,500,ABANDONED/CONDEMNED STRUCTURE,1930 W RUNDBERG LN,78758,4,3121437,3121437,30.37306027,-97.71738905,"(30.37306027, -97.71738905)"
242341,THEFT,600,01/28/2019 07:30:00 AM,28-01-2019,730,PARKING LOTS / GARAGE,1900 E ANDERSON LN SVRD EB,78752,1,3133339,3133339,30.32972521,-97.68082783,"(30.32972521, -97.68082783)"
242346,BURGLARY OF VEHICLE,601,02/24/2019 08:30:00 AM,24-02-2019,830,RESIDENCE / HOME,6920 CHERRYDALE DR,78745,5,3095590,3095590,30.19998084,-97.80391434,"(30.19998084, -97.80391434)"
242352,AGG ASSAULT,402,01/27/2019 09:10:00 PM,27-01-2019,2110,RESIDENCE / HOME,404 W STASSNEY LN,78745,3,3103396,3103396,30.20750887,-97.77899949,"(30.20750887, -97.77899949)"
242355,THEFT,600,01-12-2019 09:00,12-01-2019,900,COMMERCIAL / OFFICE BUILDING,6001 SEVILLE DR,78724,1,3145320,3145320,30.29083588,-97.64392491,"(30.29083588, -97.64392491)"
242368,AUTO THEFT,700,01/24/2019 11:45:00 PM,24-01-2019,2345,PARKING LOTS / GARAGE,305 W 35TH ST,78705,9,3115927,3115927,30.29971311,-97.73684148,"(30.29971311, -97.73684148)"
242406,THEFT BY SHOPLIFTING,607,01/14/2019 07:30:00 AM,14-01-2019,730,GROCERY / SUPERMARKET,2701 E 7TH ST,78702,3,3124305,3124305,30.25955661,-97.71137775,"(30.25955661, -97.71137775)"
242408,THEFT BY SHOPLIFTING,607,01/20/2019 04:15:00 PM,20-01-2019,1615,SPECIALTY  STORE (TV  FUR ETC.),11610 CENTURY OAKS TER,78758,7,3118784,3118784,30.40327372,-97.72498714,"(30.40327372, -97.72498714)"
242424,BURGLARY OF VEHICLE,601,01/26/2019 07:00:00 PM,26-01-2019,1900,PARKING LOTS / GARAGE,70 RAINEY ST,78701,9,3115582,3115582,30.25839263,-97.73904571,"(30.25839263, -97.73904571)"
242429,BURGLARY OF VEHICLE,601,01/31/2019 10:30:00 PM,31-01-2019,2230,RESIDENCE / HOME,2204 POMPTON DR,78757,7,3118033,3118033,30.35853231,-97.72857888,"(30.35853231, -97.72857888)"
242435,THEFT,600,01/28/2019 07:20:00 PM,28-01-2019,1920,SPECIALTY  STORE (TV  FUR ETC.),6035 N IH 35 SVRD NB,78723,1,3125353,3125353,30.32140051,-97.70637475,"(30.32140051, -97.70637475)"
242450,THEFT,600,01/14/2019 08:00:00 AM,14-01-2019,800,COMMERCIAL / OFFICE BUILDING,2110 W SLAUGHTER LN,78748,5,3088927,3088927,30.17542213,-97.82564848,"(30.17542213, -97.82564848)"
242456,THEFT,600,01/16/2019 12:32:00 PM,16-01-2019,1232,OTHER / UNKNOWN,1521 WEYFORD DR,78757,7,3120622,3120622,30.36041601,-97.72031682,"(30.36041601, -97.72031682)"
242457,BURGLARY OF RESIDENCE,500,01/26/2019 11:33:00 AM,26-01-2019,1133,RESIDENCE / HOME,2504 QUICKSILVER BLVD,78744,2,3108668,3108668,30.17623952,-97.76313756,"(30.17623952, -97.76313756)"
242465,BURGLARY OF VEHICLE,601,01/27/2019 03:30:00 PM,27-01-2019,1530,RESIDENCE / HOME,903 MILAM PL,78704,9,3115011,3115011,30.24674665,-97.74116743,"(30.24674665, -97.74116743)"
242494,BURGLARY OF VEHICLE,601,01-06-2019 12:07,06-01-2019,1207,PARKING LOTS / GARAGE,1000 LIBERTY PARK DR,78746,8,3100117,3100117,30.26598589,-97.78784161,"(30.26598589, -97.78784161)"
242506,BURGLARY OF VEHICLE,601,01/27/2019 01:30:00 AM,27-01-2019,130,PARKING LOTS / GARAGE,7705 METRO CENTER DR,78744,2,3131328,3131328,30.21641609,-97.69030794,"(30.21641609, -97.69030794)"
242528,BURGLARY OF VEHICLE,601,01/21/2019 06:20:00 PM,21-01-2019,1820,OTHER / UNKNOWN,101 E STARLING DR,78753,4,3130163,3130163,30.36621479,-97.68989784,"(30.36621479, -97.68989784)"
242542,BURGLARY OF VEHICLE,601,01/29/2019 08:00:00 PM,29-01-2019,2000,PARKING LOTS / GARAGE,9500 S IH 35 NB,78744,5,3100670,3100670,30.16144498,-97.78884471,"(30.16144498, -97.78884471)"
242550,THEFT,600,01-05-2019 22:20,05-01-2019,2220,STREETS / HWY / ROAD / ALLEY,6607 BRODIE LN,78745,5,3087823,3087823,30.21714425,-97.82806147,"(30.21714425, -97.82806147)"
242552,BURGLARY OF VEHICLE,601,01/30/2019 08:00:00 PM,30-01-2019,2000,PARKING LOTS / GARAGE,11119 ALTERRA PKWY,78758,7,3120138,3120138,30.39631423,-97.72087952,"(30.39631423, -97.72087952)"
242577,THEFT BY SHOPLIFTING,607,01/26/2019 04:57:00 PM,26-01-2019,1657,SPECIALTY  STORE (TV  FUR ETC.),8716 RESEARCH BLVD SVRD SB,78757,7,3121223,3121223,30.36459941,-97.71829728,"(30.36459941, -97.71829728)"
242578,BURGLARY OF VEHICLE,601,01-10-2019 01:00,10-01-2019,100,OTHER / UNKNOWN,11220 BARNS TRL,78754,1,3153079,3153079,30.34790198,-97.61772836,"(30.34790198, -97.61772836)"
242595,THEFT,600,01/16/2019 11:20:00 AM,16-01-2019,1120,DRUG STORE / DR. OFFICE / HOSPITAL,919 E 32ND ST,78705,9,3119190,3119190,30.29067402,-97.72674331,"(30.29067402, -97.72674331)"
242602,BURGLARY OF VEHICLE,601,01/28/2019 03:00:00 PM,28-01-2019,1500,HOTEL / MOTEL / ETC.,303 W 15TH ST,78701,9,3114313,3114313,30.27749594,-97.74255357,"(30.27749594, -97.74255357)"
242603,BURGLARY OF VEHICLE,601,01/28/2019 12:00:00 PM,28-01-2019,1200,STREETS / HWY / ROAD / ALLEY,600 BLOCK BRUSHY ST,78702,3,3117284,3117284,30.26591691,-97.73345081,"(30.26591691, -97.73345081)"
242618,BURGLARY NON RESIDENCE,502,01/24/2019 01:21:00 AM,24-01-2019,121,SPECIALTY  STORE (TV  FUR ETC.),3100 W SLAUGHTER LN,78748,5,3083789,3083789,30.18030268,-97.8417866,"(30.18030268, -97.8417866)"
242625,BURGLARY OF VEHICLE,601,01/25/2019 04:45:00 AM,25-01-2019,445,RESIDENCE / HOME,3409 ESPERANZA XING,78758,7,3117951,3117951,30.40102385,-97.72769104,"(30.40102385, -97.72769104)"
242660,BURGLARY OF VEHICLE,601,01/30/2019 08:00:00 PM,30-01-2019,2000,STREETS / HWY / ROAD / ALLEY,EAST AVE / LAMBIE ST,78701,9,3115776,3115776,30.25660993,-97.73847899,"(30.25660993, -97.73847899)"
242661,BURGLARY OF VEHICLE,601,01/24/2019 09:00:00 PM,24-01-2019,2100,PARKING LOTS / GARAGE,3003 S LAMAR BLVD,78704,5,3101854,3101854,30.24227749,-97.78296434,"(30.24227749, -97.78296434)"
242663,BURGLARY OF VEHICLE,601,01/24/2019 09:30:00 PM,24-01-2019,2130,PARKING LOTS / GARAGE,1900 SCOFIELD RIDGE PKWY,78727,7,3131232,3131232,30.42812275,-97.68480709,"(30.42812275, -97.68480709)"
242664,BURGLARY NON RESIDENCE,502,01/30/2019 07:20:00 AM,30-01-2019,720,RESIDENCE / HOME,8902 LITTLE WALNUT PKWY,78758,4,3126217,3126217,30.35928378,-97.70260273,"(30.35928378, -97.70260273)"
242673,BURGLARY OF VEHICLE,601,01/30/2019 09:31:00 PM,30-01-2019,2131,PARKING LOTS / GARAGE,7549 CHEVY CHASE DR,78752,4,3126096,3126096,30.34045663,-97.70349983,"(30.34045663, -97.70349983)"
242685,BURGLARY OF VEHICLE,601,01/19/2019 11:10:00 PM,19-01-2019,2310,RESIDENCE / HOME,3309 GLENVIEW AVE,78703,10,3111073,3111073,30.30565609,-97.75206758,"(30.30565609, -97.75206758)"
242696,AUTO THEFT,700,01/18/2019 12:01:00 AM,18-01-2019,1,OTHER / UNKNOWN,1425 E RUNDBERG LN,78753,4,3134553,3134553,30.35060256,-97.6764038,"(30.35060256, -97.6764038)"
242701,BURGLARY OF VEHICLE,601,01/29/2019 07:00:00 PM,29-01-2019,1900,OTHER / UNKNOWN,13729 N US 183 HWY SVRD NB,78729,6,3097076,3097076,30.45874465,-97.79240365,"(30.45874465, -97.79240365)"
242729,THEFT OF LICENSE PLATE,614,01/31/2019 06:00:00 PM,31-01-2019,1800,OTHER / UNKNOWN,5800 TECHNI CENTER DR,78721,1,3136581,3136581,30.27877475,-97.67195423,"(30.27877475, -97.67195423)"
242732,AGG ASSAULT,402,01/28/2019 07:29:00 PM,28-01-2019,1929,PARKING LOTS / GARAGE,1017 BARTON SPRINGS RD,78704,9,3110396,3110396,30.25994458,-97.75543457,"(30.25994458, -97.75543457)"
242736,THEFT FROM PERSON,610,01/26/2019 01:30:00 AM,26-01-2019,130,BAR / NIGHT CLUB,615 RED RIVER ST,78701,9,3116253,3116253,30.26714862,-97.73668436,"(30.26714862, -97.73668436)"
242738,BURGLARY OF VEHICLE,601,01/16/2019 08:00:00 PM,16-01-2019,2000,RESTAURANTS,12901 N IH 35 NB,78753,7,3134912,3134912,30.41275731,-97.67355144,"(30.41275731, -97.67355144)"
242745,BURGLARY OF VEHICLE,601,01-08-2019 20:30,08-01-2019,2030,RESIDENCE / HOME,5802 SIERRA MADRE,78759,10,3109509,3109509,30.41866818,-97.75400454,"(30.41866818, -97.75400454)"
242753,BURGLARY OF VEHICLE,601,01/25/2019 11:00:00 PM,25-01-2019,2300,PARKING LOTS / GARAGE,56 EAST AVE,78701,9,3115755,3115755,30.25709508,-97.73853249,"(30.25709508, -97.73853249)"
242755,THEFT,600,01/21/2019 03:19:00 PM,21-01-2019,1519,OTHER / UNKNOWN,606 W 17TH ST,78701,9,3113514,3113514,30.28079071,-97.74499712,"(30.28079071, -97.74499712)"
242765,THEFT,600,01/15/2019 11:00:00 AM,15-01-2019,1100,STREETS / HWY / ROAD / ALLEY,1158 RIDGEWAY DR,78702,1,3126238,3126238,30.27279598,-97.70489307,"(30.27279598, -97.70489307)"
242769,AGG ASSAULT FAM/DATE VIOLENCE,402,01-08-2019 20:24,08-01-2019,2024,GAS / SERVICE STATIONS,7101 ED BLUESTEIN BLVD SVRD NB,78724,1,3139545,3139545,30.31264535,-97.66162409,"(30.31264535, -97.66162409)"
242777,BURGLARY OF VEHICLE,601,01-06-2019 06:20,06-01-2019,620,AUTO DEALERSHIP NEW / USED,9910 STONELAKE BLVD,78759,7,3113994,3113994,30.3923745,-97.74047881,"(30.3923745, -97.74047881)"
242783,BURGLARY OF VEHICLE,601,01/26/2019 06:00:00 PM,26-01-2019,1800,PARKING LOTS / GARAGE,901 LITTLE TEXAS LN,78745,2,3106583,3106583,30.19818386,-97.76915533,"(30.19818386, -97.76915533)"
242788,AUTO THEFT,700,01/22/2019 10:02:00 AM,22-01-2019,1002,PARKING LOTS / GARAGE,5350 BURNET RD,78756,7,3114550,3114550,30.3275813,-97.74045726,"(30.3275813, -97.74045726)"
242792,BURGLARY OF VEHICLE,601,01/28/2019 06:27:00 AM,28-01-2019,627,PARKING LOTS / GARAGE,3625 DUVAL RD,78759,7,3119520,3119520,30.41132162,-97.72243388,"(30.41132162, -97.72243388)"
242804,THEFT,600,01/27/2019 08:30:00 PM,27-01-2019,2030,GROCERY / SUPERMARKET,710 E BEN WHITE BLVD SVRD EB,78745,3,3110632,3110632,30.21829552,-97.75579874,"(30.21829552, -97.75579874)"
242806,BURGLARY OF VEHICLE,601,01/17/2019 11:00:00 PM,17-01-2019,2300,PARKING LOTS / GARAGE,11441 N IH 35 SVRD NB,78753,1,3135375,3135375,30.37919124,-97.67300854,"(30.37919124, -97.67300854)"
242830,BURGLARY OF VEHICLE,601,01/28/2019 10:30:00 AM,28-01-2019,1030,OTHER / UNKNOWN,3851 AIRPORT BLVD,78723,9,3125539,3125539,30.28963395,-97.70664984,"(30.28963395, -97.70664984)"
242862,THEFT,600,01/26/2019 02:50:00 PM,26-01-2019,1450,RESIDENCE / HOME,5346 WESTMINSTER DR,78723,4,3131557,3131557,30.3045885,-97.68716724,"(30.3045885, -97.68716724)"
242869,BURGLARY OF VEHICLE,601,01/22/2019 06:00:00 PM,22-01-2019,1800,RESTAURANTS,11680 RESEARCH BLVD SVRD SB,78759,10,3111643,3111643,30.41819935,-97.74724494,"(30.41819935, -97.74724494)"
242899,THEFT,600,01/28/2019 10:00:00 PM,28-01-2019,2200,COMMERCIAL / OFFICE BUILDING,605 W 14TH ST,78701,9,3113204,3113204,30.27745145,-97.74606899,"(30.27745145, -97.74606899)"
242940,BURGLARY OF VEHICLE,601,01/26/2019 02:55:00 PM,26-01-2019,1455,STREETS / HWY / ROAD / ALLEY,EAST AVE / RIVER ST,78701,9,3115877,3115877,30.25758204,-97.73813288,"(30.25758204, -97.73813288)"
242942,THEFT,600,01/25/2019 10:00:00 PM,25-01-2019,2200,OTHER / UNKNOWN,7308 KAPOK LN,78759,10,3104847,3104847,30.42610337,-97.76860138,"(30.42610337, -97.76860138)"
242943,BURGLARY OF VEHICLE,601,01/23/2019 09:00:00 PM,23-01-2019,2100,PARKING LOTS / GARAGE,2505 LONGVIEW ST,78705,9,3111781,3111781,30.29006613,-97.75024068,"(30.29006613, -97.75024068)"
